% Model:              
% Version:            COMSOL 5.3.1.275
% Date:               Feb 18 2019, 10:58
% Dimension:          2
% Nodes:              834
% Expressions:        6
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic field, x component, Magnetic field, y component, Remanent flux density, x component, Remanent flux density, y component
% Length unit:        m
% x                       y                        mfnc.Bx (T)              mfnc.By (T)              mfnc.Hx (A/m)            mfnc.Hy (A/m)            mfnc.Brx (T)             mfnc.Bry (T)
0.07889344548988467       0.08762004789906064      1.2997058957231522       -0.28392230347211916     30092.33130586213        -215179.22881726167      1.26                     0
0.07980051611435744       0.08862745188643405      1.297115279157122        -0.29617100486556014     28128.95305757888        -224462.28297546512      1.26                     0
0.07843220401838927       0.08853341837589085      1.2903821763757293       -0.2852501780187755      23026.064533748096       -216185.5992834821       1.26                     0
0.07874934791736966       0.08956275901617292      1.2841024959425729       -0.2933869044276399      18266.816048156277       -222352.26703851603      1.26                     0
0.07776181048795039       0.08636323990369366      1.303388975209948        -0.26929249745944994     32883.66609692815        -204091.5814677768       1.26                     0
0.07745520470347837       0.08765990141335685      1.2921227264499038       -0.2732282766740232      24345.193809956992       -207074.43250071807      1.26                     0
0.07653560363144299       0.0850013992230872       1.3079309476981125       -0.2543036142388489      36325.939301112856       -192731.79643927285      1.26                     0
0.07610263709384588       0.08659573428405747      1.294121164459467        -0.25781434824489613     25859.771370360337       -195392.51391995492      1.26                     0
0.07742667356216808       0.09070864248293795      1.267346045967716        -0.28912357069473654     5567.42632353466         -219121.16876403033      1.26                     0
0.07726250586685628       0.08919693166442974      1.2789567430137774       -0.2794868785387207      14366.949312216258       -211817.70594648356      1.26                     0
0.07531956193559766       0.08365084809712725      1.3129085678119747       -0.24038951901755148     40098.381424707375       -182186.57247203097      1.26                     0
0.07465423184991282       0.08537112839731985      1.2978139219245393       -0.24170917765217592     28658.44091419743        -183186.71625724228      1.26                     0
0.07571953016530639       0.09213848463885894      1.2450319375687793       -0.28230296509969444     -11344.00535446136       -213951.96354816752      1.26                     0
0.0754494003821143        0.09004758303392646      1.262440513406186        -0.26849571190167304     1849.6179632217147       -203487.7130863271       1.26                     0
0.07385802216341635       0.08202764373522207      1.3194330335325481       -0.22498608025967992     45043.147950720995       -170512.60381046642      1.26                     0
0.07318610342329024       0.08406721126740441      1.3028763654058653       -0.22616261598347528     32495.169029322733       -171404.2775064961       1.26                     0
0.0737115990714567        0.09375258803003152      1.2174247285047566       -0.27238477322006943     -32266.975771178462      -206435.15752828078      1.26                     0
0.07336143470900748       0.09116513299724319      1.2416685302896318       -0.25458447209857865     -13893.066754973588      -192944.65318537856      1.26                     0
