% Model:              
% Version:            COMSOL 5.3.1.275
% Date:               Mar 13 2019, 14:39
% Dimension:          2
% Nodes:              679
% Expressions:        6
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic field, x component, Magnetic field, y component, Remanent flux density, x component, Remanent flux density, y component
% Length unit:        m
% x                       y                        mfnc.Bx (T)              mfnc.By (T)              mfnc.Hx (A/m)            mfnc.Hy (A/m)            mfnc.Brx (T)             mfnc.Bry (T)
0.09869676443793159       0.10961386175791564      0.04301212147575861      0.42766811456018367      762927.9215042973        -291109.4003385636       -0.9636475549591423      0.8117779190278995
0.09983397495126466       0.11087686198601868      -0.1453266529467433      0.44755650857152673      620189.6028128183        -276036.3707334946       -0.9636475549591422      0.8117779190278996
0.09860680895941178       0.11126487912548771      -0.11672880034964331     0.5346787341416274       641863.3628253986        -210008.1190542154       -0.9636475549591423      0.8117779190278995
0.09739765941043058       0.11076978803522987      -0.09437370895859964     0.6363678238056487       658805.854721378         -132939.9224897203       -0.9636475549591422      0.8117779190278996
0.10128399558663895       0.11248727305042595      -0.22063901453833346     0.46714945499166904      563111.8188926955        -261187.25515015982      -0.9636475549591422      0.8117779190278996
0.09942574992483436       0.11251888366770153      -0.1906736596478431      0.5119059723358921       585821.9824751929        -227267.15528867775      -0.9636475549591424      0.8117779190278994
0.09576372731615825       0.11218537574263619      -0.2066366273932468      0.6574826066513187       573723.9576033           -116937.43647924252      -0.9636475549591422      0.8117779190278996
0.09753939135535797       0.1125628690879251       -0.1872699983935636      0.584885873900315        588401.5515858069        -171957.0977632594       -0.9636475549591424      0.8117779190278994
0.10278723401511124       0.11415678846185943      -0.2581733394855659      0.46604036877476274      534665.2791261742        -262027.81016794904      -0.9636475549591422      0.8117779190278996
0.10051092730176864       0.11434840802495802      -0.24509110030214223     0.5011343117794235       544580.0554726139        -235430.78873091564      -0.9636475549591424      0.8117779190278994
0.09379342267441303       0.11383779628497244      -0.29076827150216467     0.6641780450715169       509962.20983957424       -111863.09304713811      -0.9636475549591422      0.8117779190278996
0.09614061493179658       0.11456938861032576      -0.26440974562799635     0.6030370721478852       529938.8273895243        -158200.65526734627      -0.9636475549591424      0.8117779190278994
0.10405732413859008       0.11556736644795598      -0.27949375406650645     0.4605875114037121       518506.94879605406       -266160.4254278432       -0.9636475549591422      0.8117779190278996
0.10198399567669404       0.11602438735742865      -0.27731639936372        0.4854425794386368       520157.1238618295        -247323.24952954022      -0.9636475549591424      0.8117779190278994
0.0913979966460628        0.11576984153520409      -0.3657758174761063      0.6561059870375221       453115.4397874533        -117980.74989016156      -0.9636475549591422      0.8117779190278996
0.09427770603995045       0.11692269803003741      -0.3307582735487051      0.6034699323484873       479654.5598397556        -157872.59888356732      -0.9636475549591424      0.8117779190278994
0.10538411324842653       0.11704091503787944      -0.2968686504088309      0.4527841418248703       505338.850517053         -272074.4484813937       -0.9636475549591422      0.8117779190278996
0.10333004371736423       0.11766887025717274      -0.29909692383720005     0.47347908006653233      503650.08513283747       -256390.1545854793       -0.9636475549591424      0.8117779190278994
0.08829974369193813       0.11814992705853868      -0.43925932296938813     0.6299355140235323       397423.71057328064       -137814.8458103021       -0.9636475549591422      0.8117779190278996
0.0917843936881347        0.11969711894978206      -0.39137965347959397     0.5896605377652386       433710.7871109328        -168338.47225990292      -0.9636475549591424      0.8117779190278994
0.1068748054658221        0.11869649647027745      -0.3130657922148709      0.4431056551826298       493063.3496485213        -279409.5865326387       -0.9636475549591422      0.8117779190278996
0.10464410875688525       0.11938923402675385      -0.3167833709615508      0.4624795639284374       490245.86853486655       -264726.4753711787       -0.9636475549591424      0.8117779190278994
0.08420598606761512       0.121101618116277        -0.5093070966159151      0.5721185416970574       344335.85615219985       -181633.21219299638      -0.9636475549591422      0.8117779190278996
0.08834416398582781       0.1229121954928692       -0.44404791896764695     0.5589967421517895       393794.5261752189        -191577.9705734267       -0.9636475549591424      0.8117779190278994
