% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Jul 24 2018, 14:04
% Dimension:          2
% Nodes:              246
% Expressions:        4
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic field, x component, Magnetic field, y component
% Length unit:        m
% x                       y                        mfnc.Bx (T)              mfnc.By (T)              mfnc.Hx (A/m)            mfnc.Hy (A/m)
5.0913078799818575E-18    0.04402408756054034      0.0019086601569773727    -4.879194749390863E-6    1518.863493327509        -3.8827398133678863
6.938893905199698E-18     0.04                     1.9774828517061396E-4    2.4888780258758906E-5    157.3630853642448        19.805862028547306
0.0025853028947365312     0.04250514550761094      0.0015801526324806061    0.0010617907800549431    1257.4455114947973       844.9462558757183
0.004107056086182685      0.039788592464485975     4.86477233233488E-4      0.002511910595716022     387.12628185389235       1998.914939565562
5.557159985259801E-18     0.04805226938660019      0.002448604051889335     -1.473834635194951E-5    1948.537192665157        -11.728403374565836
0.003323622813234891      0.04563034508409442      0.002697119369840326     5.110944194702402E-4     2146.2993990949285       406.7160162268569
6.938893905199698E-18     0.06                     -1.8431874784032427E-4   1.0320146633255991E-5    -146.6761991164811       8.212511750579361
6.48885592308695E-18      0.05610856150516842      9.266243120611741E-4     3.3438897385440972E-6    737.3841982683142        2.660982905217793
0.0028236909028927504     0.05713326865189683      6.203358250699977E-4     -8.42341747241403E-4     493.6475646843972        -670.3142642306659
6.023012090537742E-18     0.05208045121266003      0.001972200903725491     -2.479985517311948E-6    1569.4276129910752       -1.9735097693825383
0.0034882883817460688     0.04947223132264485      0.002710641292656649     -3.8802637101220374E-4   2157.059803376553        -308.78157498300976
0.0034329124565447584     0.05363627607126777      0.0017132787228835832    -9.182021943307298E-4    1363.383888205459        -730.6820899278036
0.004273561685224698      0.05984761207034563      -2.739678636320463E-4    -0.0011867030657171608   -218.01669872683235      -944.3482944559623
0.008875410095272578      0.03900291137390559      0.0020655613145138135    0.0075283470303049846    1643.7214673213323       5990.868215921146
0.00681828604035781       0.043091194771312465     0.00356943814390312      0.0026118262336817777    2840.4686233147077       2078.4252779377134
0.009513634921793218      0.05924095501065826      -6.915571545298431E-4    -0.003167343379715399    -550.3236978699513       -2520.4917767554784
0.006411980372694282      0.05607389361270235      9.944514728569866E-4     -0.002117098581943633    791.3593378510259        -1684.7335216458562
0.013513992435308469      0.03764800138730376      0.0074829067176844085    0.01903349305448626      5954.707964075115        15146.372519633727
0.012054052211209287      0.04183748496013078      0.009511660744098252     0.006676539439333097     7569.1391221818585       5313.02127258927
