% Model:              
% Version:            COMSOL 5.3.1.275
% Date:               Jul 26 2018, 09:49
% Dimension:          2
% Nodes:              582
% Expressions:        6
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic field, x component, Magnetic field, y component, Remanent flux density, x component, Remanent flux density, y component
% Length unit:        m
% x                       y                        mfnc.Bx (T)              mfnc.By (T)              mfnc.Hx (A/m)            mfnc.Hy (A/m)            mfnc.Brx (T)             mfnc.Bry (T)
0.08652798165842283       0.05948031935119075      -0.11933340100451002     0.6751250591903076       -601656.9642053465       -418093.05903225526      0.6745342604615244       1.2267858539548067
0.0857433439457331        0.06060593179717407      0.04454736599651291      0.7819267543827383       -477454.89684389904      -337150.1175062112       0.6745342604615244       1.2267858539548067
0.08511607093000832       0.059529520632726124     0.08914693292176017      0.6494020693303008       -443653.7466728948       -437588.01611474465      0.6745342604615246       1.2267858539548067
0.08730430929176725       0.05833487446705823      -0.488237491545248       0.33834930290990445      -881242.247711911        -673328.8986776723       0.6745342604615245       1.2267858539548067
0.08590170260379221       0.05869651925721231      0.008901528564779593     0.5083780108611028       -504470.18840537744      -544467.4256397604       0.6745342604615245       1.2267858539548067
0.08605219652810289       0.057498239466111614     0.1321576640450202       0.3285872629411319       -411056.74446211726      -680727.3601809619       0.6745342604615244       1.2267858539548067
0.08495084687490759       0.06171185959956163      0.14769837078444123      0.8458446090706425       -399278.7430491631       -288708.0102423567       0.6745342604615244       1.2267858539548067
0.08429934781480602       0.06062312366605503      0.17468546155650744      0.7497900518914621       -378825.74830609636      -361505.9034879265       0.6745342604615246       1.2267858539548067
0.0841456035010994        0.0628053931715722       0.22544170725928966      0.8938888745919634       -340358.5702280746       -252296.1895521769       0.6745342604615244       1.2267858539548067
0.08358246125887786       0.061644148966756636     0.23836660587326783      0.8138427183716176       -330563.03925961646      -312961.6249711013       0.6745342604615246       1.2267858539548067
0.08332221146182414       0.06389373269039039      0.2890388162624686       0.9337062130685935       -292159.54992231267      -222119.39793637316      0.6745342604615244       1.2267858539548067
0.08248058103526155       0.06497656309844078      0.34374321782219636      0.9689215958942946       -250700.14079319526      -195430.3396050219       0.6745342604615244       1.2267858539548067
0.08189664911766802       0.06366374332798642      0.35332907792522494      0.9030740197695417       -243435.2026066029       -245334.94546632803      0.6745342604615246       1.2267858539548067
0.08270678418116602       0.06270450373571934      0.3025488656077763       0.8644703545262328       -281920.5445188787       -274591.9175850777       0.6745342604615246       1.2267858539548067
0.08448691522873328       0.05645235193953828      0.2941761833063253       0.4136173980532274       -288266.03868656413      -616284.663443525        0.6745342604615244       1.2267858539548067
0.08433676160075457       0.058098212956485776     0.20844198028647762      0.5268772966213351       -353242.334889673        -530447.1743425678       0.6745342604615246       1.2267858539548067
0.08162037885684643       0.06605387010058426      0.3922064440469351       1.0011295268858265       -213970.79787963358      -171020.57091899836      0.6745342604615244       1.2267858539548067
0.0810308471632768        0.06469635655399818      0.4017531503432143       0.9402362185339679       -206735.53360677953      -217170.43294479497      0.6745342604615246       1.2267858539548067
0.0807413958226107        0.06712545717249534      0.43607553380896674      1.031460349469142        -180723.26223882698      -148033.42643243668      0.6745342604615244       1.2267858539548067
0.07984353598659619       0.06819098005716828      0.4764164589660586       1.0606264478879075       -150149.65439286808      -125929.00388933555      0.6745342604615244       1.2267858539548067
0.07926842038882043       0.06682881871583012      0.48663120829637135      1.0088913211454438       -142408.09321018276      -165138.05699671083      0.6745342604615246       1.2267858539548067
0.08010681092824666       0.06575384868731063      0.4477267573178198       0.9748988311333608       -171893.02502691044      -190900.3084892102       0.6745342604615246       1.2267858539548067
0.08252016064821993       0.055138208542809326     0.42584395252483115      0.45094759416519653      -188477.5800341446       -587992.8289777644       0.6745342604615244       1.2267858539548067
0.0823562794310833        0.05715228589513158      0.3670970465150276       0.5404248493942682       -233000.72519040745      -520179.7458158505       0.6745342604615246       1.2267858539548067
0.07893382080764533       0.06924198099929364      0.5136874284808434       1.088875880856513        -121902.70662093798      -104519.30438220823      0.6745342604615244       1.2267858539548067
0.07839534691923018       0.06788058412426899      0.5236096875141963       1.0404310030743327       -114382.81818381243      -141234.74136562148      0.6745342604615246       1.2267858539548067
0.07801960709161121       0.07027048391231275      0.5482509519635327       1.116388381894853        -95707.67989263887       -83668.11134852876       0.6745342604615244       1.2267858539548067
0.07747573108092903       0.06886143078165124      0.5591993940851151       1.0687309384488788       -87410.0671173752        -119786.76706066797      0.6745342604615246       1.2267858539548067
0.07710136666776034       0.0712767792339383       0.5805755954056017       1.1434474074339895       -71209.4570950756        -63160.59863517911       0.6745342604615244       1.2267858539548067
0.07658030897703369       0.0698441473054082       0.5919297375647874       1.097099292304116        -62604.37209887314       -98286.93971094875       0.6745342604615246       1.2267858539548067
0.08015826694398533       0.053560041624603684     0.5381799302230191       0.4629112032838802       -103340.3127116325       -578925.840747013        0.6745342604615244       1.2267858539548067
0.08006759060709934       0.0559550902510494       0.4927429075242083       0.5435057143918235       -137776.15443493912      -517844.8177522328       0.6745342604615246       1.2267858539548067
0.07617078577848281       0.07227040468883844      0.6112335891374935       1.1705154358462466       -47974.35591549973       -42646.262818214505      0.6745342604615244       1.2267858539548067
0.07570039752704459       0.07086123768720538      0.6224429406124239       1.1266455808995073       -39479.00498173967       -75894.37837772879       0.6745342604615246       1.2267858539548067
0.07521914902515278       0.07326035503552965      0.6404754923226569       1.1978732556381944       -25812.48240438821       -21912.29971294888       0.6745342604615244       1.2267858539548067
