% Model:              
% Version:            COMSOL 5.4.0.295
% Date:               Aug 14 2019, 06:11
% Dimension:          2
% Nodes:              820
% Expressions:        6
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic field, x component, Magnetic field, y component, Remanent flux density, x component, Remanent flux density, y component
% Length unit:        m
% x                       y                        mfnc.Bx (T)              mfnc.By (T)              mfnc.Hx (A/m)            mfnc.Hy (A/m)            mfnc.Brx (T)             mfnc.Bry (T)
0.12197104191353848       0.052687744777233536     0.48974412498763925      -0.2514582540980632      375372.4030797568        -1259178.8411410404      -0.005548092240159316    1.4099890845933858
0.11974873467630473       0.053115351297191284     0.3089898001771731       -0.2848732048848133      238382.19222821543       -1284503.3868119153      -0.005548092240159316    1.4099890845933858
0.12069307449141262       0.05093311074154406      0.44034924175631024      -0.1260866343664607      337936.9753192189        -1164162.1125518885      -0.005548092240159316    1.4099890845933858
0.12111008463253034       0.054857834827750966     0.4961573072483451       -0.41834606228963084     380232.83002137876       -1385659.8869289455      -0.005548092240159316    1.4099890845933858
0.11876494182574335       0.055280092195363104     0.10967626133117171      -0.6185335391068646      87326.31159736008        -1537378.1082649312      -0.005548092240159316    1.4099890845933858
0.12000014214682411       0.056581455187412845     0.5590227452791696       -0.6576373599567239      427877.3310320595        -1567014.138655574       -0.005548092240159316    1.4099890845933858
0.11774202006519086       0.05742662022936913      1.1631071371097748       -1.6715601734448589      885701.2215296888        -2335446.6514188056      -0.005548092240159316    1.4099890845933858
0.12282074870057509       0.05063187170923714      0.5487167073145646       -0.17444008895189553     420066.5839570136        -1200808.2616606571      -0.005548092240159316    1.4099890845933858
0.12159765014398236       0.048734089500694557     0.5978924089290705       -0.05140972670385106     457335.89820444555       -1107565.9268884535      -0.005548092240159316    1.4099890845933858
0.12246216360787787       0.04651901207546596      0.7715384811136737       -0.1949110808290354      588938.901712406         -1216322.8309332326      -0.005548092240159316    1.4099890845933858
0.12333194460544905       0.04874803626088012      0.6188835990683341       -0.16188937239550713     473244.7156903773        -1191296.316044969       -0.005548092240159316    1.4099890845933858
0.12013727221730162       0.05859486276178607      0.9307175887579245       -0.5405083884975931      709577.6722768792        -1478244.353955621       -0.005548092240159316    1.4099890845933858
0.12495356134698894       0.04746540529681715      0.6060841849621463       -0.22420676109897922     463544.2870061871        -1238525.4610580006      -0.005548092240159316    1.4099890845933858
0.12260824889167074       0.057139143920324695     0.6992435174397501       -0.38458208737633054     534147.9453821491        -1360070.8226152195      -0.005548092240159315    1.4099890845933858
0.12302186462514872       0.06000177248382276      0.8233015281834121       -0.2953866229666328      628169.1150964407        -1292471.3032715025      -0.005548092240159316    1.4099890845933858
0.12593328764084932       0.058181257949285727     0.7154611879475129       -0.24754186788280128     546439.0045571305        -1256210.6876876315      -0.005548092240159316    1.4099890845933858
0.12618457034472202       0.061544327131302305     0.7767764122318845       -0.19613355790715947     592908.6285173493        -1217249.322694185       -0.005548092240159316    1.4099890845933858
0.12542451499847926       0.05037272355694776      0.5930065010956714       -0.2039130459210241      453632.9630464605        -1223145.2463709977      -0.005548092240159315    1.4099890845933858
0.12795395651493316       0.0486051485035082       0.5951028960416833       -0.1994516642989045      455221.7802766065        -1219764.051427285       -0.005548092240159316    1.4099890845933858
0.12910383749860024       0.05942364822673302      0.7105955603451134       -0.18034181918227085     542751.4393944341        -1205281.068989034       -0.005548092240159316    1.4099890845933858
