% Model:              
% Version:            COMSOL 5.2.1.152
% Date:               Oct 4 2017, 17:00
% Dimension:          2
% Nodes:              307
% Expressions:        4
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic field, x component, Magnetic field, y component
% Length unit:        m
% x                       y                        mfnc.Bx (T)              mfnc.By (T)              mfnc.Hx (A/m)            mfnc.Hy (A/m)
0.057801277714950965      0.057801277714950944     0.3039068759900624       -0.7640129181391829      241841.40776717037       -607982.1625395728
0.06010407640085654       0.06010407640085652      -0.8980525175997993      -1.2472534298680125      -714647.486660647        -992532.7432590739
0.05696371755660956       0.06000246317873066      -0.063682326380927       -0.636551324429012       -50676.78515557971       -506551.44907285005
0.057764558535025316      0.06235588005355737      -0.3650754020884122      -0.4130810240012734      -290517.77421816025      -328719.43433632253
0.05263366250265638       0.052633662502656366     0.38662766521549424      -0.23228769663324253     307668.52027562173       -184848.67569305582
0.05515758194377615       0.05515758194377614      0.35124314001913604      -0.4261216199333824      279510.4098058211        -339096.8108536186
0.05206788425904426       0.056100685497481644     0.22863738957852162      -0.2861289026245018      181943.85363524556       -227694.1460707453
0.0546792271175866        0.058093423371826144     0.13493224961817918      -0.45128743062809246     107375.67254621365       -359123.12669850857
0.05468826341096203       0.06507068345340496      -0.1650480526483102      -0.19600422453688907     -131341.06713334974      -155975.2060096983
0.054469448014628434      0.061657658352462286     -0.08082791666126272     -0.34668482680824636     -64320.81238229864       -275883.0194074502
0.05061373018844498       0.050613730188444964     0.39122532683550587      -0.10504893068522081     311327.2231430654        -83595.2829253539
0.04984510800823198       0.05374776154773062      0.27730846695288397      -0.16236673503322566     220675.0663839349        -129207.34237114938
0.04894713516388283       0.04894713516388281      0.38160853307227044      -0.008541399548402042    303674.42182249436       -6797.029795255337
0.04818864910983209       0.0515183777740693       0.2996525435500111       -0.06577293044161509     238455.9175802185        -52340.435007112195
0.047448467559502445      0.04744846755950243      0.3607582010213772       0.07604684094019866      287082.2547674591        60516.153210778684
0.046578630974557916      0.04953985268668595      0.295463791938216        0.021134785698173852     235122.61495821187       16818.528075261314
0.05088947225789256       0.06808275562367595      -0.07836338598555499     -0.10329066805438829     -62359.601185096166      -82196.10198060008
0.05094933841995163       0.06343312971841412      -0.02953629543197814     -0.1930666124794179      -23504.23709310945       -153637.52861053383
0.04564091927027872       0.04564091927027871      0.31205760525259135      0.17836970824042295      248327.5520268466        141942.10382161243
0.04497910737844871       0.047796453599026796     0.26774109529619977      0.09649720979341159      213061.59392614197       76790.03966598552
0.04387130361215401       0.043871303612153995     0.2001546222773076       0.3000433309553585       159277.98759062347       238766.89631651397
0.043512457350884076      0.04588015180404485      0.2181606030236852       0.16535767960515094      173606.69179564095       131587.4604368283
0.04242640687119285       0.04242640687119285      0.005353730117378497     0.08984060170918087      4260.363060803706        71492.87926183158
0.042404317882610176      0.04444858091026942      0.15056729663171947      0.19713298277624208      119817.64763460917       156873.44327644195
0.046814387107084854      0.07094655142984756      -0.03907557175492731     -0.058788029919602726    -31095.35199469364       -46782.02778169507
