% Model:              
% Version:            COMSOL 5.4.0.295
% Date:               Jul 3 2019, 13:39
% Dimension:          2
% Nodes:              9462
% Expressions:        4
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic field, x component, Magnetic field, y component
% Length unit:        m
% x                       y                        mfnc.Bx (T)              mfnc.By (T)              mfnc.Hx (A/m)            mfnc.Hy (A/m)
1.0737263540957964E-4     0.1268198330467067       0.05477013231025889      -1.5952966902603395E-4   43584.68645487416        -126.94967697653665
3.879400209700218E-18     0.1267108267952721       0.054932398573236216     -2.8123394046026923E-8   43713.81384412361        -0.02237988589473181
1.596110750180589E-4      0.1267107262683242       0.054932142537130586     -2.3768801873556985E-4   43713.61009706451        -189.14611547742484
0                         0.12686698040845223      0.05470027336107699      -1.7078952411433868E-8   43529.094469466625       -0.01359099849555473
2.5350468633120356E-4     0.12684348583845154      0.05473417803455857      -3.764414332840392E-4    43556.07495135918        -299.5625744587639
3.473284080918097E-4      0.1267103507615632       0.05493118584582842      -5.172044447827611E-4    43712.84878631574        -411.5782198813783
1.2374741569863183E-4     0.12696714592303332      0.05455153812913711      -1.8329113270866763E-4   43410.73473259087        -145.85844897748515
0                         0.12706476197281352      0.054407325656565315     7.182070962464695E-9     43295.97409326435        0.005715310476565112
4.4163925582199425E-4     0.12687790182329325      0.05468106052000987      -6.553069434675468E-4    43513.80537633327        -521.4766964765064
5.463138784889607E-4      0.12670964907333465      0.05492941882203899      -8.134471371858305E-4    43711.44263346251        -647.3206641353803
7.454125110697518E-4      0.12670863422565087      0.054926880923840245     -0.0011098277864502312   43709.42303824553        -883.1728909714535
6.391418118133837E-4      0.12688358170375777      0.05466933553531659      -9.481512250131876E-4    43504.47492997522        -754.5147712974236
1.6307156612302887E-4     0.12715610110904954      0.05427205738876147      -2.40601084207153E-4     43188.33102594205        -191.4642593241888
0                         0.12728061347414896      0.05408900157242344      2.5946247534117492E-8    43042.65983578245        0.0206473677487035
0.07730598230436198       0.10039630833401755      0.34068861600481554      0.354800372268705        271111.386461515         282341.1652870451
0.07733131897044061       0.10056410600209666      0.3415907580249911       0.3511178080829822       271829.28827092424       279410.6738199903
0.07717267112236918       0.10049881819693249      0.33793267887873224      0.35224160420775946      268918.2813791819        280304.9623614194
0.07719733271008143       0.10066747128566249      0.3388313811785744       0.34855330000551993      269633.4459461216        277369.9031343542
0.07703921572744861       0.10060115738519651      0.3351906854462898       0.349685022990378        266736.2723356883        278270.4996706086
0.07706414488067412       0.10076796785739404      0.3361010559446564       0.34605286335735275      267460.72215998854       275380.11887213454
0.07690561632814068       0.10070332568654458      0.332462592356346        0.34713066872646         264565.3248332913        276237.80913305655
0.07889439232442132       0.0991529550084199       0.3748307433497092       0.3856333284275643       298280.82813457894       306877.2522011359
0.07892579796970382       0.09932549167565774      0.37575316600685077      0.3816800188322484       299014.8687620992        303731.30838280014
0.07876282786907023       0.09925749630737549      0.37191082018943605      0.38305725884103187      295957.22711254907       304827.2811589092
0.0790258098797332        0.09904824581987158      0.3777641812272441       0.3882102001132443       300615.18382689235       308927.86153358343
0.07905690789752308       0.09921806855493204      0.3786654227046656       0.3843052842832533       301332.3690071477        305820.4282500792
0.07915708033022145       0.09894336895788579      0.3807110260889505       0.3907876569635009       302960.20845821995       310978.93652520544
0.07919074412180536       0.09911455084222409      0.38166218837354954      0.3868400237057985       303717.1193546026        307837.509792819
0.07928820347138632       0.09883832463888434      0.3836711361754981       0.3933655972885721       305315.7892200711        313030.39625386056
0.0793231884773112        0.09901244352635534      0.38464468805259505      0.3893367428997425       306090.51718805294       309824.33579896204
0.07941917909901401       0.09873311307955496      0.38664456676403053      0.3959440215791972       307681.97010059905       315082.2411100666
0.07945091059498152       0.0989052021263112       0.38752912977174464      0.3919456002561328       308385.8829763687        311900.3985194179
0.07955000700918033       0.09862773449684835      0.3896313572402537       0.39852280128228484      310058.78244195256       317134.3687945238
0.07957877442107582       0.09879701546135473      0.3904329069015208       0.3945742973898973       310696.6353955741        313992.2492330685
0.08517017250660804       0.09381724437615974      0.5338921359161111       0.5110098564254313       424857.86254469556       406648.7230939356
0.08529523821698382       0.09370355363938677      0.537461847429003        0.5135200339381334       427698.5487081396        408646.2588898589
0.085329325731503         0.09387624168897367      0.5377713167413901       0.5089922478858546       427944.8165621478        405043.1612324454
0.0013426856247151966     0.12670371274139774      0.054914602726596616     -0.0019984943985860335   43699.65235932762        -1590.3513113821584
0.0015417656811452247     0.12670144665995683      0.05490895219349312      -0.002294495980579977    43695.15580795501        -1825.9018860689441
0.0014239266919965636     0.12688326423108276      0.0546447738150076       -0.0021112884219618897   43484.929333985136       -1680.1099432396102
0.0011435994006988972     0.1267056660435995       0.05491947322503171      -0.0017023674914167389   43703.528178833956       -1354.7010060896184
0.0012362291178901065     0.1268841967243792       0.05465110839929158      -0.0018332695005694587   43489.97023599127        -1458.8695151761979
0.0021389558676339427     0.12669277207061874      0.054887336654929        -0.003181574377635245    43677.95470890463        -2531.8164450758486
0.0023379981662238576     0.12668925523388389      0.054878581972608004     -0.0034768944407821308   43670.9879540717         -2766.824684296036
0.0022228245202919445     0.12687802723428268      0.05460756969686279      -0.003293121903541958    43455.323237454526       -2620.583145764472
0.0019399019629621516     0.1266959762877872       0.05489531761686121      -0.002886057462158975    43684.30575661533        -2296.651555749258
0.0020298887237786135     0.1268800114089581       0.054617281644839664     -0.0030079805362491726   43463.051760092385       -2393.6748553413295
9.445079811959405E-4      0.1267073065447092       0.05492356579264144      -0.0014061405352637287   43706.78494065909        -1118.9710843455298
