% Model:              
% Version:            COMSOL 5.3.1.275
% Date:               Feb 8 2019, 11:39
% Dimension:          2
% Nodes:              405
% Expressions:        4
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic field, x component, Magnetic field, y component
% Length unit:        m
% x                       y                        mfnc.Bx (T)              mfnc.By (T)              mfnc.Hx (A/m)            mfnc.Hy (A/m)
0.004269480746989845      0.2143874913192257       -0.0027143620722120316   -6.157137446316935E-4    -2160.020705668525       -489.96942993877474
2.775557561692138E-17     0.21442999999999995      -0.0027016442031437826   1.4531390113250915E-6    -2149.9001470294884      1.15637128326029
0.0026564641665751997     0.21156668471889667      -0.0022851388038444037   -3.992886406151616E-4    -1818.455681414689       -317.74380437173147
4.086760310379565E-17     0.210486                 -0.0021144061665267825   4.736679973907637E-7     -1682.590965533613       0.37693301584589517
4.0101842784147934E-17    0.206542                 -0.0014944558090310821   -4.2237840604406454E-8   -1189.2501461984714      -0.03361180558859427
0.0029330223623398517     0.20836827103124944      -0.0017954244427166772   -4.6159414799989686E-4   -1428.7533750318532      -367.32495178237747
0.009304643210033731      0.21422802924625425      -0.0027611061903728903   -0.0013436994300179694   -2197.218492997387       -1069.2820315856106
0.0064576940080054625     0.2103837711998719       -0.002143228520431015    -9.861408983394368E-4    -1705.5270660106264      -784.7459927790179
0.014736607794345559      0.2139230172064606       -0.0028494209684502172   -0.002126240962974602    -2267.4971603927384      -1692.0087973093978
0.01154124259843088       0.21006969455577218      -0.0021942035873626833   -0.0017640539079862517   -1746.091735393702       -1403.7894966829372
0.041570830814255645      0.21036180956963768      -0.0038477755128699617   -0.005939614139603702    -3061.962463906036       -4726.59475188222
0.03625133351758314       0.2113434780592885       -0.0035788083945345332   -0.0051928467300502296   -2847.9252318447047      -4132.336129030396
0.038480856575716114      0.20661745941737553      -0.003119769893523082    -0.005835233734622695    -2482.633999317372       -4643.531464808914
0.0625117290028942        0.20511584199439278      -0.005196234520332453    -0.008894140082683417    -4135.0320468782675      -7077.731793554124
0.05733306931513474       0.20662319342926136      -0.004823564210228216    -0.008143739868845373    -3838.4704368948733      -6480.5822769064225
0.05929604326080092       0.20215206307041225      -0.004502345499701567    -0.008833064287869398    -3582.85270892527        -7029.129220314535
0.04685972028773854       0.20924720192765991      -0.0041470694618921744   -0.00667804935782889     -3300.1330210279307      -5314.222827550626
0.04370949718006331       0.20571346916057234      -0.0034331585924686635   -0.006593466672216777    -2732.0208020490077      -5246.91406497485
0.052114711273864814      0.20800067732784358      -0.004473343113354708    -0.0074105208760055705   -3559.7733431824527      -5897.1051415098445
0.05412026607618081       0.20336555198068074      -0.00411848273016367     -0.008096138138203588    -3277.384422720763       -6442.702023249579
0.04893349825961988       0.2045888389536278       -0.0037639394759367254   -0.0073505122391122465   -2995.2478654702395      -5849.351785560949
0.06764865449723809       0.2034794447719801       -0.005595453908103831    -0.009700020558079154    -4452.720741587942       -7719.031099556513
0.06381822127147918       0.2007694059157057       -0.004812530361786691    -0.009527144647992057    -3829.6899792908966      -7581.460821397154
0.07275545951118634       0.2017098609669744       -0.006045448512473828    -0.010650555663388185    -4810.815069838777       -8475.442902518053
0.06853988016505769       0.1989763753204982       -0.005081622971467922    -0.010355152221997616    -4043.8270741922256      -8240.36831299972
0.07783307779908066       0.19980549767291753      -0.006617981096930038    -0.011947327295691723    -5266.422024325696       -9507.380979230322
0.0734879115874185        0.19710913801270227      -0.005309417807836166    -0.01141762059867322     -4225.1004452863035      -9085.853783133442
3.9336082464500216E-17    0.202598                 -8.383862064462519E-4    -3.678868237717885E-7    -667.1665448799162       -0.29275503250828555
0.002998256302848461      0.2047021915248921       -0.0012036576064980004   -4.975305985852318E-4    -957.8402893215808       -395.92227052154595
0.020144006174175347      0.2134817179883439       -0.0029772132175025097   -0.002901933642350205    -2369.1910010202523      -2309.285418523517
0.016472280745841734      0.20932638412740323      -0.002232067941635985    -0.002530125463706146    -1776.2232311415958      -2013.4098709575348
0.025534302262706834      0.2129042608966686       -0.003143279770212731    -0.0036733440892465926   -2501.3425647505655      -2923.1543474049577
0.021795863506711758      0.20757689219834882      -0.002192338527807165    -0.0034017461279565566   -1744.6075681565947      -2707.023557040005
0.030904582973877947      0.2121912619577222       -0.0033435963344089475   -0.0044379323065795295   -2660.7494216256296      -3531.5943184967437
0.03325623346553407       0.20714584311173254      -0.0028053097549436304   -0.005084318489959684    -2232.394572015962       -4045.9720996530245
0.02753129195667744       0.2068349600885774       -0.002391133556529375    -0.004289140854195628    -1902.8036255727695      -3413.189842813143
0.0828753259484936        0.19776730075755936      -0.007507192498389316    -0.014076855169997257    -5974.0339743052755      -11202.005417468828
0.07843538006669697       0.1950755702763325       -0.005363043335265274    -0.013007205158388012    -4267.774284117566       -10350.804983839256
3.85703221448525E-17      0.198654                 -1.436100162903368E-4    -6.737605466106371E-7    -114.28121985057358      -0.5361616072669012
0.003176075752745784      0.20095071216514668      -5.660171666979174E-4    -5.568249224474077E-4    -450.4221497742144       -443.107194221331
0.08785907311782544       0.19560421307036463      -0.009229762268217541    -0.018288394789108143    -7344.8114427494265      -14553.442159513108
0.08315362288667294       0.19271003783375107      -0.004880607681820852    -0.015739803366485037    -3883.864189270325       -12525.337545352742
2.486355536910171E-17     0.19471                  5.92077375891022E-4      -1.885952102379887E-6    471.1602053296716        -1.5007929976415564
0.002679433606047985      0.19748055138276846      6.261323667601988E-5     -4.950646434118173E-4    49.826030599856594       -393.95992574508625
0.10245602599750897       0.1883692852797339       -0.056256010245111045    -0.11072931741308746     -44767.11054568866       -88115.59105742176
0.09764196359924662       0.19090906695200044      -0.023764058507333832    -0.047403877567596724    -18910.83689683594       -37722.80718303015
0.09834182149356008       0.18575096691848036      0.011495259740389676     -0.0722478986352332      9147.637049041372        -57493.05097899782
0.10721500000000005       0.1857018273334972       0.2521179132042124       -0.662179630667295       200629.06064231915       -526945.807177328
0.10314519246818149       0.18339698982661204      0.09745833337193648      -0.16176666154404726     77554.87750820756        -128729.81906104367
0.09277756719223333       0.1933198073811647       -0.013287969027105134    -0.026768486279779635    -10574.229771578926      -21301.68455257254
0.09343305488858555       0.187759149012652        0.001702965693381247     -0.03687061971464723     1355.1770400877122       -29340.706912237976
0.08772408685768464       0.18916623085000678      -0.0012721262357127106   -0.021217085652881367    -1012.3258932528177      -16884.020298301013
0.1118094483272984        0.18297232622652304      0.520377061281704        0.11271389509768619      414102.90787308663       89694.86779969052
0.10777581400191763       0.18087549207927933      0.3483483377584817       -0.06890826271710042     277206.79936053744       -54835.453156507436
0.11633076886697633       0.1801315550224838       0.41167823315580837      0.19387182194475125      327603.12885042344       154278.29394369476
0.11234412538287557       0.17836293183236093      0.36649077914843325      0.09875930334647043      291644.0954953663        78590.15651951365
0.00434593430636752       0.19466149325175933      5.734265760244612E-4     -8.375507574351167E-4    456.3183703727677        -666.5017156807992
0.009454110532993257      0.19448034320730193      5.046414747643286E-4     -0.0018183137035344167   401.5809259896342        -1446.9680700461677
